Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8405068629,"Jan 17, 2023, 7:33:16 AM",Course à pied matinale,Run,,2741,6.75,,,false,,,activities/8405068629.gpx,,,2741.0,2722.0,6757.169921875,5.059000015258789,2.4824283123016357,25.075864791870117,25.075864791870117,5.5,15.100000381469727,12.008688926696777,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6802.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4652206897735596,1695.800048828125,,,,,,,,,,,,""
8431864246,"Jan 22, 2023, 9:13:15 AM",Course à pied matinale,Run,,2596,6.68,,,false,,,activities/8431864246.gpx,,,2596.0,2556.0,6679.56005859375,4.914000034332275,2.6132864952087402,42.10972213745117,42.10972213745117,7.900000095367432,31.0,15.833850860595703,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6744.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5730199813842773,155.6999969482422,,,,,,,,,,,,""
8442625332,"Jan 24, 2023, 7:19:16 AM",Course à pied matinale,Run,,3806,9.31,,,false,,,activities/8442625332.gpx,,,3806.0,3761.0,9318.830078125,6.372499942779541,2.477753162384033,40.57240676879883,40.27240753173828,5.5,15.100000381469727,22.046159744262695,0.003219288308173418,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9408.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.448457717895508,2284.10009765625,,,,,,,,,,,,""
8469391823,"Jan 29, 2023, 8:47:46 AM",Grosse allure moins loin,Run,,1213,3.62,,,false,,,activities/8469391823.gpx,,,1213.0,1213.0,3625.179931640625,4.787988185882568,2.9886066913604736,11.83642864227295,26.336427688598633,7.900000095367432,31.0,6.789485931396484,-0.3999801576137543,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3609.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9886066913604736,187.39999389648438,,,,,,,,,,,,""
8469480634,"Jan 29, 2023, 9:11:17 AM",Retour moins vite,Run,,1025,2.46,,,false,,,activities/8469480634.gpx,,,1025.0,1025.0,2463.72998046875,4.096669673919678,2.403639078140259,29.19370460510254,9.193704605102539,8.699999809265137,31.0,7.389166831970215,0.8117772936820984,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2549.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.403639078140259,0.0,,,,,,,,,,,,""
8481379476,"Jan 31, 2023, 11:24:07 AM",Course à pied du midi,Run,,2736,7.60,,,false,,,activities/8481379476.gpx,,,2736.0,2733.0,7606.39990234375,4.612011909484863,2.7831685543060303,16.55768585205078,17.55768585205078,5.5,14.100000381469727,12.533591270446777,-0.013146824203431606,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7631.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7801170349121094,2108.699951171875,,,,,,,,,,,,""
8492285021,"Feb 2, 2023, 10:39:27 AM",Course à pied du midi,Run,,3190,8.49,,,false,,,activities/8492285021.gpx,,,3190.0,3183.0,8490.1201171875,4.828027248382568,2.667332649230957,61.4560546875,61.4560546875,7.900000095367432,31.0,18.737119674682617,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8577.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6614797115325928,393.0,,,,,,,,,,,,""
8504098747,"Feb 4, 2023, 2:09:09 PM",Course à pied dans l'après-midi,Run,,3665,9.17,,,false,,,activities/8504098747.gpx,,,3665.0,3542.0,9177.4501953125,5.104666709899902,2.591036081314087,55.97957992553711,55.87957763671875,7.400000095367432,31.0,19.86806297302246,0.0010896272724494338,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9304.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5040791034698486,5229.89990234375,,,,,,,,,,,,""
8519177610,"Feb 7, 2023, 7:29:43 AM",Course à pied matinale,Run,,3863,10.07,,,false,,,activities/8519177610.gpx,,,3863.0,3852.0,10070.73046875,5.829999923706055,2.6144161224365234,31.9476318359375,32.74763107299805,5.300000190734863,15.100000381469727,13.147167205810547,-0.007943812757730484,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10134.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.606971502304077,1872.4000244140625,,,,,,,,,,,,""
8530535726,"Feb 9, 2023, 7:06:52 AM",Course à pied matinale,Run,,3275,8.94,,,false,,,activities/8530535726.gpx,,,3275.0,3267.0,8945.8701171875,4.241991996765137,2.7382521629333496,54.71023941040039,54.71023941040039,7.400000095367432,31.0,22.81417465209961,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9049.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7315633296966553,5044.39990234375,,,,,,,,,,,,""
